Time (s), PPG trace, Preprocessed PPG
865.7008,79.81079,131.11742
865.7141,80.10864,131.40936
865.7274,80.53101,131.83513
865.7407,81.04616,132.36687
865.754,81.57351,132.92691
865.76733,82.01785,133.42043
865.78064,82.29374,133.75937
865.79395,82.36698,133.9043
865.80725,82.24002,133.8513
865.82056,81.969025,133.65031
865.83386,81.61013,133.35295
865.84717,81.234146,133.02728
865.8605,80.89235,132.72406
865.8738,80.62623,132.48582
865.8871,80.45045,132.32962
865.9004,80.365,132.25826
865.9137,80.35279,132.25746
865.927,80.37965,132.29535
865.9403,80.396736,132.32431
865.9536,80.38209,132.32207
865.9669,80.32838,132.2803
865.9802,80.255135,132.21733
865.9935,80.18921,132.15938
866.00684,80.15991,132.13599
866.02014,80.16724,132.14832
866.03345,80.20386,132.19016
866.04675,80.2478,132.24048
866.06006,80.27955,132.27997
866.07336,80.28687,132.29604
866.0867,80.26734,132.28548
866.1,80.218506,132.245
866.1133,80.15015,132.18347
866.1266,80.059814,132.09784
866.1399,79.95239,131.99228
866.1532,79.83765,131.87604
866.1665,79.727776,131.7611
866.1798,79.622795,131.6476
866.1931,79.534904,131.54791
866.2064,79.46899,131.46745
866.2197,79.42748,131.40935
866.23303,79.40307,131.36703
866.24634,79.3933,131.33861
866.25964,79.3933,131.31964
866.27295,79.40551,131.31288
866.28625,79.42504,131.31383
866.29956,79.449455,131.32027
866.31287,79.47631,131.32991
866.3262,79.49828,131.33551
866.3395,79.51537,131.33691
866.3528,79.52514,131.33153
866.3661,79.53246,131.324
866.3794,79.534904,131.31183
866.3927,79.53246,131.29485
866.406,79.53246,131.28023
866.4193,79.534904,131.26805
866.4326,79.53979,131.25839
866.4459,79.54711,131.25133
866.4592,79.554436,131.24449
866.47253,79.554436,131.23056
866.48584,79.54711,131.2093
866.49915,79.53246,131.1805
866.51245,79.50805,131.14146
866.52576,79.47875,131.09679
866.53906,79.45434,131.05608
866.55237,79.43481,131.01949
866.5657,79.41772,130.98473
866.579,79.40551,130.95432
866.5923,79.39086,130.92108
866.6056,79.378654,130.88983
866.6189,79.36889,130.86064
866.6322,79.36645,130.83847
866.6455,79.37133,130.82355
866.6588,79.38842,130.82098
866.6721,79.42016,130.8336
866.6854,79.483635,130.87895
866.6987,79.61791,130.99709
866.71204,79.869385,131.23662
866.72534,80.25269,131.61584
866.73865,80.74586,132.11691
866.75195,81.287865,132.68224
866.76526,81.7908,133.22542
866.77856,82.16922,133.6598
866.7919,82.354774,133.91315
866.8052,82.34501,133.97697
866.8185,82.16434,133.86958
866.8318,81.8616,133.63449
866.8451,81.50027,133.33133
866.8584,81.143814,133.02176
866.8717,80.833755,132.74745
866.885,80.604256,132.544
866.8983,80.46021,132.41885
866.9116,80.40162,132.37465
866.9249,80.40406,132.38965
866.93823,80.428474,132.4267
866.95154,80.43824,132.44986
866.96484,80.41627,132.44159
866.97815,80.35279,132.39113
866.99146,80.272224,132.3216
867.00476,80.19653,132.25441
867.01807,80.15991,132.22394
867.0314,80.16724,132.23627
867.0447,80.2063,132.28055
867.058,80.255135,132.33583
867.0713,80.291756,132.38043
867.0846,80.29664,132.39444
867.0979,80.2649,132.37198
867.1112,80.20386,132.31921
867.1245,80.11841,132.24014
867.1378,80.02319,132.14862
867.1511,79.91333,132.03949
867.1644,79.80591,131.92935
867.17773,79.70092,131.8183
867.19104,79.603264,131.71129
867.20435,79.517815,131.61343
867.21765,79.4519,131.53244
867.23096,79.40063,131.46404
867.24426,79.36645,131.41112
867.25757,79.34203,131.3669
867.2709,79.327385,131.33168
867.2842,79.3225,131.30577
867.2975,79.327385,131.28947
867.3108,79.34203,131.2831
867.3241,79.364006,131.2845
867.3374,79.39086,131.29147
867.3507,79.42016,131.30173
867.364,79.449455,131.3129
867.3773,79.47387,131.3201
867.3906,79.49096,131.32074
867.40393,79.49584,131.30971
867.41724,79.4934,131.2915
867.43054,79.48119,131.26346
867.44385,79.466545,131.23259
867.45715,79.4519,131.20126
867.47046,79.43725,131.16948
867.48376,79.42748,131.14212
867.4971,79.42016,131.1169
867.5104,79.415276,131.09389
867.5237,79.40307,131.0634
867.537,79.38842,131.03009
867.5503,79.37133,130.99388
867.5636,79.3518,130.9547
867.5769,79.33227,130.9149
867.5902,79.31762,130.87938
867.6035,79.310295,130.85072
867.6168,79.30785,130.82672
867.6301,79.31274,130.80997
867.64343,79.3225,130.79825
867.65674,79.33471,130.78928
867.67004,79.3518,130.78557
867.68335,79.36645,130.77995
867.69666,79.381096,130.7748
867.70996,79.3933,130.76765
867.72327,79.40063,130.75601
867.7366,79.412834,130.74948
867.7499,79.447014,130.7653
867.7632,79.53979,130.84079
867.7765,79.73998,131.0266
867.7898,80.079346,131.35783
867.8031,80.55543,131.8364
867.8164,81.11452,132.41284
867.8297,81.671165,133.00432
867.843,82.127716,133.51309
867.8563,82.4036,133.85547
867.8696,82.476845,134.00383
867.88293,82.354774,133.95917
867.89624,82.091095,133.76907
867.90955,81.74197,133.48529
867.92285,81.373314,133.17108
867.93616,81.03151,132.8722
867.94946,80.75807,132.631
867.96277,80.570076,132.46669
867.9761,80.4773,132.39174
867.9894,80.45777,132.38713
868.0027,80.479744,132.42342
868.016,80.51392,132.4726
868.0293,80.52369,132.49843
868.0426,80.499275,132.49039
868.0559,80.4358,132.44252
868.0692,80.35279,132.37314
868.0825,80.26246,132.29384
868.0958,80.19653,132.23611
868.10913,80.15747,132.20319
868.12244,80.14526,132.19589
868.13574,80.14526,132.20044
868.14905,80.14526,132.20499
868.16235,80.14038,132.20465
868.17566,80.11597,132.18463
868.18896,80.07202,132.14432
868.2023,80.01587,132.09042
868.2156,79.94995,132.025
868.2289,79.87427,131.94775
868.2422,79.78882,131.85837
868.2555,79.7058,131.76875
868.2688,79.62035,131.6741
868.2821,79.53246,131.57434
868.2954,79.447014,131.47427
868.3087,79.36889,131.37886
868.322,79.30053,131.29077
868.3353,79.2517,131.22008
868.34863,79.22972,131.17471
868.36194,79.234604,131.15552
868.37524,79.26879,131.16579
868.38855,79.3225,131.19664
868.40186,79.39086,131.24382
868.41516,79.45678,131.2907
868.42847,79.51049,131.32742
868.4418,79.54467,131.3463
868.4551,79.56176,131.34915
868.4684,79.55932,131.33301
868.4817,79.54955,131.30946
868.495,79.53246,131.27829
868.5083,79.51049,131.2417
868.5216,79.48852,131.20442
868.5349,79.47387,131.17378
868.5482,79.4641,131.14757
868.5615,79.466545,131.13326
868.5748,79.47387,131.1239
868.58813,79.483635,131.11722
868.60144,79.49096,131.1084
868.61475,79.49828,131.09981
868.62805,79.50317,131.089
868.64136,79.51049,131.0808
868.65466,79.51049,131.06549
868.66797,79.50561,131.0453
868.6813,79.49584,131.02008
868.6946,79.47143,130.9799
868.7079,79.43725,130.9292
868.7212,79.395744,130.8701
868.7345,79.35424,130.80971
868.7478,79.31762,130.7529
868.7611,79.30053,130.71448
868.7744,79.30541,130.6975
868.7877,79.33227,130.70264
868.801,79.36889,130.71838
868.81433,79.412834,130.7426
868.82764,79.45922,130.77063
868.84094,79.5227,130.8172
868.85425,79.639885,130.91946
868.86755,79.85718,131.1255
868.88086,80.198975,131.46283
868.89417,80.65308,131.92316
868.9075,81.15846,132.44894
868.9208,81.634544,132.96123
868.9341,81.991,133.36876
868.9474,82.17166,133.61165
868.9607,82.16922,133.67708
868.974,82.01541,133.59106
868.9873,81.75906,133.3977
869.0006,81.449,133.14261
869.0139,81.13161,132.8705
869.0272,80.8362,132.61046
869.0405,80.58961,132.39
869.05383,80.411385,132.23021
869.06714,80.2942,132.12589
869.08044,80.22583,132.06671
869.09375,80.184326,132.03226
869.10706,80.15015,132.00385
869.12036,80.10864,131.96704
869.13367,80.07202,131.9338
869.147,80.059814,131.92386
869.1603,80.08667,131.95258
869.1736,80.14526,132.01389
869.1869,80.23804,132.1112
869.2002,80.34058,132.22119
869.2135,80.42359,132.31485
869.2268,80.47242,132.37692
869.2401,80.47242,132.3917
869.2534,80.42359,132.35764
869.2667,80.32838,132.27567
869.28,80.20874,132.16629
869.29333,80.06958,132.03366
869.30664,79.93042,131.89667
869.31995,79.80347,131.76755
869.33325,79.70336,131.6613
869.34656,79.63012,131.57878
869.35986,79.588615,131.52571
869.37317,79.57885,131.50308
869.3865,79.58373,131.4948
869.3998,79.588615,131.48666
869.4131,79.586174,131.47136
869.4264,79.569084,131.44133
869.4397,79.54955,131.40833
869.453,79.53246,131.37715
869.4663,79.5227,131.35277
869.4796,79.5227,131.33784
869.4929,79.537346,131.33757
869.5062,79.55932,131.34508
869.51953,79.586174,131.35815
869.53284,79.61059,131.36963
869.54614,79.635,131.38187
869.55945,79.65209,131.38754
869.57275,79.65453,131.3791
869.58606,79.64965,131.36342
869.59937,79.63744,131.34026
869.6127,79.61791,131.30939
869.626,79.5935,131.27303
869.6393,79.571526,131.23834
869.6526,79.551994,131.20541
869.6659,79.534904,131.17432
869.6792,79.52758,131.15245
869.6925,79.52514,131.13524
869.7058,79.5227,131.11795
869.7191,79.517815,131.09814
869.7324,79.51049,131.07574
869.7457,79.50317,131.05312
869.75903,79.49584,131.03026
869.77234,79.49828,131.01694
869.78564,79.53246,131.03543
869.79895,79.64721,131.13556
869.81226,79.88159,131.35892
869.82556,80.25269,131.72632
869.83887,80.740974,132.2225
869.8522,81.2781,132.78279
869.8655,81.77371,133.31834
869.8788,82.13504,133.7351
869.8921,82.31571,133.9825
869.9054,82.30595,134.0451
869.9187,82.13992,133.95114
869.932,81.8616,133.7397
869.9453,81.52468,133.46095
869.9586,81.180435,133.16435
869.9719,80.867935,132.88875
869.9852,80.621346,132.66928
869.99854,80.45289,132.52025
870.01184,80.35523,132.43675
870.02515,80.306404,132.39903
870.03845,80.27955,132.38176
870.05176,80.24292,132.35387
870.06506,80.19409,132.31262
870.07837,80.14282,132.26743
870.0917,80.10864,132.2377
870.105,80.09888,132.23132
870.1183,80.128174,132.2637
870.1316,80.18921,132.32874
870.1449,80.26978,132.41522
870.1582,80.343025,132.4969
870.1715,80.396736,132.56134
870.1848,80.413826,132.59084
870.1981,80.38697,132.57692
870.2114,80.308846,132.5109
870.22473,80.19409,132.40579
870.23804,80.05493,132.2727
870.25134,79.903564,132.12305
870.26465,79.75952,131.97598
870.27795,79.63744,131.84639
870.29126,79.54955,131.74716
870.30457,79.500725,131.68425
870.3179,79.4934,131.66132
870.3312,79.51049,131.66257
870.3445,79.537346,131.67412
870.3578,79.55932,131.68163
870.3711,79.56664,131.67517
870.3844,79.551994,131.64697
870.3977,79.52514,131.60611
870.411,79.4934,131.55952
870.4243,79.466545,131.51683
870.4376,79.447014,131.48062
870.4509,79.43481,131.45113
870.46423,79.42748,131.42613
870.47754,79.4226,131.40335
870.49084,79.42504,131.38774
870.50415,79.432365,131.37709
870.51746,79.447014,131.374
870.53076,79.46899,131.37868
870.54407,79.500725,131.39381
870.5574,79.52514,131.40262
870.5707,79.53979,131.40242
870.584,79.53246,131.3807
870.5973,79.50805,131.34167
870.6106,79.466545,131.28479
870.6239,79.412834,131.2144
870.6372,79.3518,131.13501
870.6505,79.28832,131.05127
870.6638,79.2224,130.9631
870.6771,79.15648,130.87288
870.6904,79.10277,130.7928
870.70374,79.07103,130.73302
870.71704,79.06615,130.6991
870.73035,79.11009,130.71385
870.74365,79.24681,130.82275
870.75696,79.50561,131.05801
870.77026,79.91089,131.44785
870.78357,80.45289,131.98706
870.7969,81.06813,132.61646
870.8102,81.6614,133.2431
870.8235,82.127716,133.76134
870.8368,82.39872,134.09883
870.8501,82.44999,134.22507
870.8634,82.30595,134.1576
870.8767,82.01541,133.93912
870.89,81.64431,133.631
870.9033,81.24635,133.28442
870.9166,80.87526,132.95229
870.92993,80.57252,132.6769
870.94324,80.365,132.48727
870.95654,80.25269,132.38638
870.96985,80.22339,132.36497
870.98315,80.24536,132.39392
870.99646,80.28443,132.44066
871.00977,80.306404,132.47153
871.0231,80.291756,132.46646
871.0364,80.2478,132.43163
871.0497,80.18677,132.37833
871.063,80.130615,132.328
871.0763,80.10376,132.30524
871.0896,80.1062,132.31091
871.1029,80.1355,132.34354
871.1162,80.17456,132.38684
871.1295,80.198975,132.41672
871.1428,80.19409,132.41806
871.1561,80.15991,132.38995
871.16943,80.096436,132.33148
871.18274,80.01343,132.2515
871.19604,79.92798,132.16647
871.20935,79.852295,132.08853
871.22266,79.78638,132.018
871.23596,79.727776,131.95273
871.24927,79.674065,131.8905
871.2626,79.622795,131.82904
871.2759,79.571526,131.76598
871.2892,79.52758,131.70863
871.3025,79.48852,131.6548
871.3158,79.46166,131.61195
871.3291,79.447014,131.58047
871.3424,79.44457,131.56075
871.3557,79.45434,131.55315
871.369,79.46899,131.55074
871.3823,79.483635,131.54878
871.3956,79.49828,131.54729
871.40894,79.50805,131.54137
871.42224,79.5227,131.54063
871.43555,79.54223,131.54524
871.44885,79.569084,131.55779
871.46216,79.59838,131.57361
871.47546,79.62524,131.5879
871.4888,79.64477,131.59572
871.5021,79.64965,131.5895
871.5154,79.635,131.56389
871.5287,79.605705,131.52318
871.542,79.5642,131.46935
871.5553,79.51049,131.40201
871.5686,79.45434,131.33055
871.5819,79.39086,131.25002
871.5952,79.327385,131.1675
871.6085,79.276115,131.0952
871.6218,79.24193,131.03839
871.63513,79.22972,131.00249
871.64844,79.24193,130.99062
871.66174,79.276115,131.00111
871.67505,79.33715,131.03952
871.68835,79.449455,131.1311
871.70166,79.656975,131.32141
871.71497,79.98901,131.64273
871.7283,80.44068,132.09406
871.7416,80.96803,132.63518
871.7549,81.495384,133.19278
871.7682,81.92752,133.67165
871.7815,82.19119,133.99556
871.7948,82.26444,134.13728
871.8081,82.161896,134.1055
871.8214,81.92508,133.93625
871.8347,81.61013,133.68146
871.848,81.27322,133.39487
871.8613,80.95827,133.1197
871.87463,80.69703,132.88841
871.88794,80.5066,132.71977
871.90125,80.39185,132.62086
871.91455,80.33814,132.5794
871.92786,80.32105,132.57289
871.94116,80.306404,132.56828
871.95447,80.274666,132.54613
871.9678,80.22095,132.50099
871.9811,80.15747,132.44443
871.9944,80.1062,132.39807
872.0077,80.08911,132.38431
872.021,80.111084,132.40906
872.0343,80.16235,132.4638
872.0476,80.22827,132.53479
872.0609,80.28687,132.60052
872.0742,80.325935,132.64856
872.0875,80.33082,132.66364
872.1008,80.2942,132.63736
872.11414,80.22339,132.57574
872.12744,80.11841,132.47775
872.14075,79.991455,132.35449
872.15405,79.85474,132.2175
872.16736,79.71801,132.07623
872.18066,79.59594,131.94534
872.194,79.4934,131.83017
872.2073,79.415276,131.7362
872.2206,79.37133,131.67398
872.2339,79.35668,131.63968
872.2472,79.364006,131.62689
872.2605,79.38842,131.63142
872.2738,79.42748,131.65137
872.2871,79.47143,131.67741
872.3004,79.51537,131.70483
872.3137,79.554436,131.72874
872.327,79.586174,131.74655
872.34033,79.603264,131.7507
872.35364,79.605705,131.74074
872.36694,79.59594,131.71864
872.38025,79.571526,131.6816
872.39355,79.53246,131.62914
872.40686,79.48852,131.57057
872.42017,79.44457,131.51064
872.4335,79.40307,131.45177
872.4468,79.36645,131.39648
872.4601,79.33715,131.34738
872.4734,79.31518,131.30469
872.4867,79.29565,131.26375
872.5,79.27856,131.22464
872.5133,79.26391,131.18744
872.5266,79.256584,131.1571
872.5399,79.25414,131.13142
872.5532,79.256584,131.11055
872.5665,79.27123,131.10196
872.57983,79.30541,131.11336
872.59314,79.395744,131.18198
872.60645,79.59106,131.3584
872.61975,79.923096,131.67766
872.63306,80.38941,132.14157
872.64636,80.938736,132.70306
872.65967,81.48562,133.27928
872.673,81.9324,133.77249
872.6863,82.20584,134.10632
872.6996,82.28153,134.25095
872.7129,82.18143,134.22214
872.7262,81.94949,134.05838
872.7395,81.64187,133.81168
872.7528,81.307396,133.52852
872.7661,80.99245,133.25443
872.7794,80.73609,133.02908
872.7927,80.550545,132.86655
872.806,80.445564,132.77878
872.81934,80.4065,132.75365
872.83264,80.40406,132.76392
872.84595,80.40406,132.77655
872.85925,80.37965,132.76477
872.87256,80.32105,132.71805
872.88586,80.235596,132.64262
872.8992,80.14526,132.55966
872.9125,80.07446,132.49341
872.9258,80.04761,132.46887
872.9391,80.0647,132.48746
872.9524,80.11597,132.54074
872.9657,80.16968,132.59808
872.979,80.20874,132.64246
872.9923,80.21362,132.65387
873.0056,80.181885,132.62881
873.0189,80.11597,132.56857
873.0322,80.03296,132.4892
873.04553,79.940186,132.39746
873.05884,79.84497,132.30038
873.07214,79.74975,132.20032
873.08545,79.65209,132.09483
873.09875,79.56176,131.99362
873.11206,79.47631,131.89447
873.12537,79.40795,131.80974
873.1387,79.35668,131.73996
873.152,79.3225,131.68567
873.1653,79.29809,131.64008
873.1786,79.28588,131.60593
873.1919,79.28344,131.58116
873.2052,79.28344,131.55876
873.2185,79.28588,131.5388
873.2318,79.29565,131.52625
873.2451,79.30785,131.51643
873.2584,79.31762,131.50456
873.2717,79.327385,131.493
873.28503,79.33471,131.4793
873.29834,79.33715,131.46094
873.31165,79.33471,131.43777
873.32495,79.33471,131.41698
873.33826,79.33471,131.39618
873.35156,79.33471,131.37538
873.36487,79.33471,131.35458
873.3782,79.33471,131.33379
873.3915,79.33959,131.31787
873.4048,79.3518,131.30943
873.4181,79.36889,131.30626
873.4314,79.381096,131.29874
873.4447,79.378654,131.27695
873.458,79.35668,131.23555
873.4713,79.32006,131.17882
873.4846,79.281,131.1185
873.4979,79.24925,131.06429
873.5112,79.237045,131.02861
873.52454,79.25414,131.02187
873.53784,79.30541,131.04982
873.55115,79.42504,131.14774
873.56445,79.656975,131.3617
873.57776,80.03296,131.72696
873.59106,80.5481,132.24313
873.6044,81.146255,132.85841
873.6177,81.73708,133.48506
873.631,82.22293,134.02519
873.6443,82.51835,134.39008
873.6576,82.58915,134.53958
873.6709,82.46708,134.49843
873.6842,82.20096,134.3094
873.6975,81.846954,134.02419
873.7108,81.478294,133.71324
873.7241,81.14137,133.42252
873.7374,80.867935,133.18475
873.75073,80.67506,133.019
873.76404,80.56275,132.9278
873.77734,80.52125,132.90388
873.79065,80.52125,132.92018
873.80396,80.52613,132.94136
873.81726,80.50904,132.94072
873.83057,80.45289,132.90048
873.8439,80.35767,132.81943
873.8572,80.24536,132.71829
873.8705,80.147705,132.6283
873.8838,80.08423,132.56943
873.8971,80.059814,132.54764
873.9104,80.062256,132.55194
873.9237,80.076904,132.56854
873.937,80.079346,132.5734
873.9503,80.0647,132.56122
873.9636,80.03296,132.5315
873.9769,79.97925,132.47882
873.99023,79.91089,132.40982
874.00354,79.82788,132.32404
874.01685,79.73266,132.22343
874.03015,79.63012,132.11253
874.04346,79.53246,132.00331
874.05676,79.44457,131.9008
874.07007,79.36645,131.80531
874.0834,79.30297,131.72203
874.0967,79.24925,131.64653
874.11,79.20531,131.57912
874.1233,79.166245,131.51521
874.1366,79.13451,131.45741
874.1499,79.10765,131.4035
874.1632,79.08568,131.35364
874.1765,79.06859,131.30797
874.1898,79.05394,131.2642
874.2031,79.046616,131.22731
874.21643,79.04906,131.19995
874.22974,79.06615,131.18732
874.24304,79.10033,131.1923
874.25635,79.14671,131.21057
874.26965,79.1931,131.23029
874.28296,79.234604,131.24657
874.29626,79.26879,131.25684
874.3096,79.28832,131.25351
874.3229,79.29565,131.23859
874.3362,79.29809,131.21901
874.3495,79.29809,131.19707
874.3628,79.29809,131.17513
874.3761,79.29809,131.15318
874.3894,79.29809,131.13124
874.4027,79.293205,131.10442
874.416,79.28588,131.075
874.4293,79.27856,131.04535
874.4426,79.273674,131.01791
874.45593,79.26635,130.98788
874.46924,79.26147,130.96007
874.48254,79.26147,130.93698
874.49585,79.26147,130.9139
874.50916,79.26147,130.89081
874.52246,79.259026,130.86528
874.53577,79.26879,130.85188
874.5491,79.30541,130.86565
874.5624,79.41039,130.94891
874.5757,79.635,131.15509
874.589,80.01343,131.52211
874.6023,80.52857,132.03767
874.6156,81.12184,132.64746
874.6289,81.705345,133.26602
874.6422,82.18143,133.7954
874.6555,82.4744,134.15654
874.6688,82.55741,134.31688
874.6821,82.45487,134.29427
874.69543,82.20584,134.12195
874.70874,81.87625,133.8613
874.72205,81.5198,133.56348
874.73535,81.18776,133.27893
874.74866,80.91432,133.04262
874.76196,80.719,132.87587
874.77527,80.601814,132.78116
874.7886,80.5481,132.74626
874.8019,80.52125,132.73654
874.8152,80.49683,132.72842
874.8285,80.46021,132.70734
874.8418,80.40162,132.66313
874.8551,80.33814,132.61221
874.8684,80.289314,132.57396
874.8817,80.27955,132.57324
874.895,80.31373,132.61617
874.9083,80.37965,132.6919
874.92163,80.45045,132.77457
874.93494,80.50904,132.84724
874.94824,80.54078,132.8949
874.96155,80.533455,132.90448
874.97485,80.48951,132.87721
874.98816,80.41871,132.82172
875.00146,80.325935,132.74203
875.0148,80.218506,132.64479
875.0281,80.10132,132.53442
875.0414,79.98169,132.41797
875.0547,79.8645,132.3002
875.068,79.75708,132.18854
875.0813,79.66674,132.0906
875.0946,79.5935,132.00694
875.1079,79.54467,131.9454
875.1212,79.50805,131.89455
875.1345,79.48852,131.85963
875.1478,79.47143,131.82655
875.16113,79.466545,131.80515
875.17444,79.46899,131.79091
875.18774,79.47631,131.78163
875.20105,79.48608,131.77502
875.21436,79.500725,131.7736
875.22766,79.51537,131.77264
875.24097,79.53002,131.77214
875.2543,79.54955,131.77698
875.2676,79.56664,131.77998
875.2809,79.586174,131.78596
875.2942,79.59594,131.78279
875.3075,79.59594,131.77016
875.3208,79.586174,131.74776
875.3341,79.57641,131.72505
875.3474,79.55932,131.69472
875.3607,79.54467,131.66629
875.374,79.52758,131.63496
875.3873,79.50805,131.60066
875.40063,79.48119,131.55843
875.41394,79.4519,131.51291
875.42725,79.41772,131.4616
875.44055,79.381096,131.40677
875.45386,79.34692,131.35324
875.46716,79.31518,131.30109
875.48047,79.28588,131.25038
875.4938,79.25414,131.19632
875.5071,79.22972,131.14859
875.5204,79.21263,131.10742
875.5337,79.20775,131.07793
875.547,79.21507,131.06049
875.5603,79.24193,131.0628
875.5736,79.30297,131.10016
875.5869,79.43725,131.21265
875.6002,79.68627,131.44408
875.6135,80.076904,131.8249
875.62683,80.587166,132.33757
875.64014,81.15358,132.92233
875.65344,81.68337,133.48817
875.66675,82.074005,133.93141
875.68005,82.27177,134.19398
875.69336,82.27177,134.26498
875.70667,82.1033,134.16751
875.72,81.8201,133.95004
875.7333,81.48562,133.67244
875.7466,81.1487,133.38194
875.7599,80.84596,133.11511
875.7732,80.604256,132.89984
875.7865,80.43336,132.74783
875.7998,80.32105,132.64908
875.8131,80.25025,132.58832
875.8264,80.201416,132.5473
875.8397,80.15503,132.5072
875.853,80.111084,132.46811
875.86633,80.07446,132.43497
875.87964,80.05737,132.4202
875.89294,80.07446,132.43909
875.90625,80.13794,132.50488
875.91956,80.235596,132.60684
875.93286,80.35035,132.72896
875.94617,80.45533,132.8449
875.9595,80.52857,132.93237
875.9728,80.552986,132.97331
875.9861,80.52857,132.96619
875.9994,80.46021,132.91435
876.0127,80.36256,132.83109
876.026,80.24048,132.72034
876.0393,80.113525,132.60089
876.0526,79.98413,132.47504
876.0659,79.86694,132.35736
876.0792,79.764404,132.25067
876.0925,79.68383,132.16273
876.10583,79.62035,132.08937
876.11914,79.57397,132.03111
876.13245,79.54223,131.98605
876.14575,79.517815,131.94733
876.15906,79.50317,131.9176
876.17236,79.49096,131.88986
876.18567,79.48852,131.8715
876.199,79.48852,131.85551
876.2123,79.4934,131.8444
876.2256,79.500725,131.83589
876.2389,79.51293,131.83249
876.2522,79.53246,131.83679
876.2655,79.54955,131.83926
876.2788,79.5642,131.83983
876.2921,79.58129,131.84329
876.3054,79.59594,131.84485
876.3187,79.61059,131.84686
876.33203,79.61791,131.84201
876.34534,79.61303,131.82518
876.35864,79.603264,131.80331
876.37195,79.588615,131.77626
876.38525,79.569084,131.74387
876.39856,79.54223,131.70354
876.41187,79.517815,131.66481
876.4252,79.4934,131.62532
876.4385,79.47143,131.58751
876.4518,79.449455,131.54901
876.4651,79.43725,131.51959
876.4784,79.42748,131.49223
876.4917,79.42016,131.46701
876.505,79.42504,131.45377
876.5183,79.47631,131.48706
876.5316,79.62035,131.61473
876.5449,79.89624,131.87875
876.5582,80.32105,132.30032
876.57153,80.848404,132.8377
876.58484,81.40017,133.41599
876.59814,81.883575,133.94315
876.61145,82.210724,134.32916
876.62476,82.337685,134.5252
876.63806,82.27665,134.53723
876.65137,82.0618,134.39352
876.6647,81.74929,134.14545
876.678,81.392845,133.84367
876.6913,81.03639,133.53075
876.7046,80.723885,133.25063
876.7179,80.46754,133.0169
876.7312,80.27955,132.84354
876.7445,80.15503,132.72775
876.7578,80.07202,132.6496
876.7711,80.01099,132.59082
876.7844,79.96216,132.54233
876.7977,79.923096,132.50208
876.81104,79.90112,132.47769
876.82434,79.90845,132.48193
876.83765,79.957275,132.5279
876.85095,80.042725,132.612
876.86426,80.15259,132.7232
876.87756,80.26246,132.83784
876.89087,80.34791,132.9315
876.9042,80.394295,132.98877
876.9175,80.38941,132.99622
876.9308,80.3357,132.95468
876.9441,80.24048,132.86995
876.9574,80.11597,132.75296
876.9707,79.97681,132.61743
876.984,79.83276,132.47266
876.9973,79.69604,132.3307
877.0106,79.57397,132.19913
877.0239,79.47631,132.08815
877.03723,79.398186,131.99365
877.05054,79.33715,131.9138
877.06384,79.28832,131.84425
877.07715,79.24925,131.78294
877.09045,79.22484,131.73506
877.10376,79.21507,131.70107
877.11707,79.219955,131.68141
877.1304,79.234604,131.67168
877.1437,79.256584,131.66974
877.157,79.273674,131.66359
877.1703,79.293205,131.66042
877.1836,79.30785,131.65297
877.1969,79.32494,131.64842
877.2102,79.33715,131.63953
877.2235,79.35424,131.6359
877.2368,79.36645,131.62791
877.2501,79.381096,131.62276
877.2634,79.3933,131.61562
877.27673,79.40307,131.60641
877.29004,79.40795,131.59264
877.30334,79.40307,131.56924
877.31665,79.39086,131.53838
877.32996,79.37133,131.4998
877.34326,79.34692,131.45573
877.35657,79.32006,131.40846
877.3699,79.29565,131.3628
877.3832,79.27123,131.31636
877.3965,79.24925,131.2716
877.4098,79.24437,131.24326
877.4231,79.28588,131.26115
877.4364,79.429924,131.38287
877.4497,79.71801,131.65314
877.463,80.15503,132.08134
877.4763,80.70191,132.63307
877.4896,81.27566,133.22876
877.5029,81.778595,133.77156
877.51624,82.125275,134.17383
877.52954,82.269325,134.3843
877.54285,82.22049,134.40637
877.55615,82.01785,134.27313
877.56946,81.71511,134.03345
877.58276,81.36355,133.73549
877.59607,81.01442,133.42897
877.6094,80.709236,133.15549
877.6227,80.47242,132.94084
877.636,80.306404,132.7896
877.6493,80.2063,132.69907
877.6626,80.15259,132.6518
877.6759,80.11597,132.61993
877.6892,80.079346,132.58694
877.7025,80.03784,132.54791
877.7158,80.00122,132.51248
877.7291,79.98657,132.49786
877.74243,80.008545,132.51941
877.75574,80.06714,132.57828
877.76904,80.15259,132.66583
877.78235,80.24292,132.76093
877.79565,80.31617,132.84177
877.80896,80.35523,132.89072
877.82227,80.35035,132.89694
877.8356,80.30396,132.86151
877.8489,80.218506,132.78555
877.8622,80.1062,132.68008
877.8755,79.98413,132.56134
877.8888,79.85962,132.43634
877.9021,79.73998,132.31232
877.9154,79.63256,132.19676
877.9287,79.53979,132.0925
877.942,79.46166,131.99998
877.9553,79.395744,131.91724
877.9686,79.34203,131.84464
877.98193,79.30053,131.78256
877.99524,79.26879,131.72896
878.00854,79.23949,131.6768
878.02185,79.21507,131.62862
878.03516,79.19554,131.58455
878.04846,79.185776,131.54964
878.06177,79.19066,131.52907
878.0751,79.202866,131.51598
878.0884,79.22728,131.51547
878.1017,79.26147,131.52551
878.115,79.29809,131.53905
878.1283,79.33227,131.55128
878.1416,79.364006,131.56215
878.1549,79.38842,131.56668
